92;167;210;1;land;false;plains;7
93;184;248;1;land;false;desert;7
94;138;249;1;land;false;plains;7
95;239;102;1;land;false;plains;7
96;237;74;1;land;false;plains;7
97;246;120;1;land;false;plains;7
98;232;137;1;land;false;plains;7
99;229;89;1;land;false;plains;7
100;230;126;1;land;false;plains;7
101;254;146;1;land;false;plains;7
102;229;151;1;land;false;plains;7
103;249;125;1;land;false;plains;7
104;190;33;1;land;false;hills;7
105;208;35;1;land;false;hills;7
106;162;26;1;land;false;plains;7
107;188;11;1;land;false;plains;7
108;71;154;1;land;true;mountain;7
109;49;162;1;land;false;plains;7
110;11;115;1;land;true;hills;7
111;69;153;1;land;false;plains;7
112;45;102;1;land;false;plains;7
113;17;145;1;land;true;desert;7
114;33;245;1;land;false;desert;7
115;30;251;1;land;false;desert;7
116;71;203;1;land;false;desert;7
117;69;254;1;land;false;desert;7
118;44;247;1;land;false;desert;7
119;104;200;1;land;false;desert;7
120;99;184;1;land;false;desert;7
121;55;197;1;land;false;desert;7
122;50;202;1;land;false;desert;7
123;152;70;1;land;false;desert;7
124;176;68;1;land;false;desert;7
125;183;77;1;land;false;desert;7
126;142;94;1;land;false;desert;7
127;191;76;1;land;false;desert;7
128;177;105;1;land;false;desert;7
129;106;250;1;land;false;plains;7
130;66;201;1;land;false;hills;7
131;101;225;1;land;false;plains;7
132;191;101;1;land;false;plains;7
133;215;91;1;land;false;plains;7
134;219;73;1;land;false;desert;7
135;233;102;1;land;false;desert;7
136;195;107;1;land;false;desert;7
137;197;74;1;land;false;plains;7
138;239;84;1;land;false;desert;7
139;212;175;1;land;false;hills;7
140;73;91;1;land;false;desert;7
141;69;39;1;land;false;desert;7
142;130;89;1;land;false;desert;7
143;129;84;1;land;false;desert;7
144;116;28;1;land;false;desert;7
145;91;57;1;land;false;desert;7
146;64;48;1;land;false;desert;7
147;56;67;1;land;false;desert;7
148;52;225;1;land;true;plains;7
149;9;215;1;land;false;plains;7
150;138;38;1;land;true;plains;7
151;83;120;1;land;false;plains;7
152;72;124;1;land;false;plains;7
153;23;160;1;land;false;plains;7
154;49;168;1;land;false;hills;7
155;113;224;1;land;false;forest;7
156;182;240;1;land;false;forest;7
157;138;235;1;land;false;forest;7
158;168;229;1;land;false;forest;7
159;149;217;1;land;false;forest;7
160;96;129;1;land;false;hills;7
161;51;159;1;land;false;hills;7
162;63;135;1;land;false;hills;7
163;192;2;1;land;true;plains;7
164;211;44;1;land;true;mountain;7
165;174;23;1;land;true;mountain;7
166;169;25;1;land;true;hills;7
167;161;22;1;land;true;hills;7
168;222;14;1;land;true;mountain;7
169;242;111;1;land;false;plains;7
170;251;92;1;land;false;plains;7
171;218;94;1;land;false;plains;7
172;185;123;1;land;false;plains;7
173;222;83;1;land;false;plains;7
174;232;82;1;land;false;plains;7
175;201;105;1;land;false;plains;7
176;195;109;1;land;false;plains;7
177;95;198;1;land;false;hills;7
178;36;225;1;land;false;plains;7
179;94;234;1;land;false;hills;7
180;18;81;1;land;false;hills;7
181;41;144;1;land;false;hills;7
182;43;126;1;land;false;desert;7
183;18;96;1;land;false;plains;7
184;10;91;1;land;false;plains;7
185;28;114;1;land;false;plains;7
186;14;102;1;land;false;hills;7
187;25;134;1;land;false;hills;7
188;39;149;1;land;false;hills;7
189;2;105;1;land;false;forest;7
190;34;106;1;land;false;plains;7
191;0;92;1;land;false;hills;7
192;25;121;1;land;false;hills;7
193;134;205;1;land;false;desert;7
194;146;200;1;land;false;desert;7
195;77;254;1;land;false;hills;7
196;96;208;1;land;false;desert;7
197;90;211;1;land;false;desert;7
198;99;212;1;land;false;desert;7
199;99;50;1;land;false;plains;7
200;147;100;1;land;false;plains;7
201;125;67;1;land;false;hills;7
202;138;83;1;land;false;hills;7
203;117;49;1;land;false;hills;7
204;103;38;1;land;false;hills;7
205;252;220;1;land;false;plains;7
206;221;181;1;land;false;plains;7
207;247;203;1;land;true;hills;7
208;240;169;1;land;false;plains;7
209;202;99;1;land;false;desert;7
210;183;86;1;land;false;desert;7
211;162;123;1;land;false;desert;7
212;163;125;1;land;false;desert;7
213;172;95;1;land;false;desert;7
214;197;98;1;land;false;desert;7
215;153;124;1;land;false;desert;7
216;158;93;1;land;false;desert;7
217;211;104;1;land;false;desert;7
218;200;79;1;land;false;desert;7
219;151;105;1;land;false;desert;7
220;190;73;1;land;false;desert;7
221;33;195;1;land;false;desert;7
222;49;171;1;land;false;desert;7
223;60;185;1;land;false;desert;7
224;46;232;1;land;false;desert;7
225;31;216;1;land;false;desert;7
226;40;41;1;land;true;desert;7
227;24;87;1;land;true;desert;7
228;87;50;1;land;false;desert;7
229;72;73;1;land;false;plains;7
230;27;54;1;land;true;hills;7
231;66;73;1;land;true;desert;7
232;89;29;1;land;true;desert;7
233;59;24;1;land;false;hills;7
234;40;9;1;land;true;mountain;7
235;20;59;1;land;true;desert;7
236;83;53;1;land;false;plains;7
237;91;23;1;land;true;desert;7
238;127;179;1;land;false;desert;7
239;188;178;1;land;true;desert;7
240;129;178;1;land;true;desert;7
241;93;28;1;land;false;hills;7
242;91;86;1;land;false;mountain;7
243;240;195;1;land;false;hills;7
244;192;150;1;land;false;plains;7
245;238;145;1;land;false;hills;7
246;164;146;1;land;false;desert;7
247;175;172;1;land;false;mountain;7
248;91;47;1;land;false;plains;7
249;66;42;1;land;false;plains;7
250;83;64;1;land;false;plains;7
251;61;43;1;land;false;hills;7
252;94;66;1;land;false;hills;7
253;91;26;1;land;false;plains;7
254;81;73;1;land;false;hills;7
255;75;40;1;land;false;plains;7
256;105;23;1;land;false;mountain;7
257;92;62;1;land;false;plains;7
258;176;144;1;land;false;plains;7
259;193;215;1;land;false;plains;7
260;174;194;1;land;false;plains;7
261;182;203;1;land;false;plains;7
262;152;57;1;land;false;desert;7
263;86;55;1;land;false;plains;7
264;164;56;1;land;false;desert;7
265;91;46;1;land;false;desert;7
266;117;61;1;land;false;desert;7
267;135;83;1;land;false;plains;7
268;87;43;1;land;false;desert;7
269;220;195;1;land;false;hills;7
270;196;173;1;land;false;plains;7
271;209;202;1;land;false;plains;7
272;244;170;1;land;false;plains;7
273;236;158;1;land;false;plains;7
274;197;171;1;land;false;hills;7
275;225;195;1;land;false;plains;7
276;214;160;1;land;false;hills;7
277;240;192;1;land;false;plains;7
278;200;158;1;land;false;plains;7
279;14;8;1;land;false;plains;7
280;16;42;1;land;false;plains;7
281;32;6;1;land;true;hills;7
282;23;33;1;land;false;urban;7
283;38;22;1;land;true;plains;7
284;8;30;1;land;true;plains;7
285;11;25;1;land;false;plains;7
286;8;69;1;land;false;plains;7
287;147;190;1;land;false;plains;7
288;130;144;1;land;false;plains;7
289;139;119;1;land;false;plains;7
290;140;113;1;land;false;plains;7
291;126;179;1;land;false;plains;7
292;145;157;1;land;false;plains;7
293;35;11;1;land;true;plains;7
294;159;167;1;land;true;plains;7
295;170;134;1;land;true;plains;7
296;178;168;1;land;true;hills;7
297;169;172;1;land;false;plains;7
298;210;0;1;land;false;hills;7
299;147;12;1;land;false;hills;7
300;179;23;1;land;false;hills;7
301;213;15;1;land;false;plains;7
302;42;122;1;land;true;hills;7
303;21;125;1;land;false;plains;7
304;58;144;1;land;false;hills;7
305;34;130;1;land;false;hills;7
306;48;89;1;land;false;plains;7
307;223;1;1;land;false;plains;7
308;216;4;1;land;false;desert;7
309;224;41;1;land;false;desert;7
310;190;15;1;land;false;desert;7
311;232;20;1;land;false;desert;7
312;199;38;1;land;false;desert;7
313;230;16;1;land;false;desert;7
314;236;13;1;land;false;desert;7
315;76;175;1;land;false;desert;7
316;56;126;1;land;false;desert;7
317;95;141;1;land;false;desert;7
318;109;213;1;land;false;plains;7
319;112;213;1;land;false;plains;7
320;54;235;1;land;false;plains;7
321;95;245;1;land;false;hills;7
322;57;207;1;land;false;plains;7
323;238;56;1;land;true;desert;7
324;238;129;1;land;false;plains;7
325;197;113;1;land;false;desert;7
326;201;98;1;land;true;hills;7
327;174;132;1;land;true;plains;7
328;189;95;1;land;false;plains;7
329;166;132;1;land;true;plains;7
330;238;68;1;land;false;mountain;7
331;167;135;1;land;false;desert;7
332;237;109;1;land;true;hills;7
333;186;112;1;land;false;plains;7
334;230;76;1;land;false;desert;7
335;214;69;1;land;false;desert;7
336;211;107;1;land;false;mountain;7
337;174;122;1;land;true;plains;7
338;168;130;1;land;false;plains;7
339;167;109;1;land;true;mountain;7
340;225;80;1;land;false;desert;7
341;230;81;1;land;true;desert;7
342;169;62;1;land;true;mountain;7
343;178;91;1;land;true;mountain;7
344;102;215;1;land;false;hills;7
345;152;252;1;land;false;desert;7
346;251;95;1;land;true;hills;7
347;230;118;1;land;true;plains;7
348;241;97;1;land;false;hills;7
349;174;157;1;land;false;hills;7
350;148;142;1;land;false;desert;7
351;18;55;1;land;false;plains;7
352;27;37;1;land;false;urban;7
353;42;47;1;land;false;plains;7
354;38;10;1;land;false;plains;7
355;204;215;1;land;false;plains;7
356;237;156;1;land;false;plains;7
357;170;199;1;land;true;hills;7
358;231;183;1;land;false;plains;7
359;175;159;1;land;false;plains;7
360;186;203;1;land;false;mountain;7
361;23;45;1;land;true;plains;7
362;55;48;1;land;false;plains;7
363;54;13;1;land;false;plains;7
364;76;13;1;land;false;plains;7
365;64;62;1;land;false;plains;7
366;29;72;1;land;true;plains;7
367;11;36;1;land;false;plains;7
368;71;118;1;land;false;hills;7
369;104;143;1;land;false;plains;7
370;104;116;1;land;false;desert;7
371;47;126;1;land;false;plains;7
372;72;164;1;land;false;desert;7
373;57;105;1;land;false;plains;7
374;67;159;1;land;false;plains;7
375;187;35;1;land;false;plains;7
376;77;187;1;land;false;hills;7
377;132;144;1;land;false;desert;7
378;210;14;1;land;false;plains;7
379;208;13;1;land;false;plains;7
380;203;44;1;land;false;plains;7
381;248;10;1;land;false;plains;7
382;240;43;1;land;false;plains;7
383;247;38;1;land;false;plains;7
384;216;127;1;land;false;hills;7
385;210;103;1;land;false;hills;7
386;237;116;1;land;false;desert;7
387;232;72;1;land;false;hills;7
388;214;95;1;land;false;desert;7
389;223;143;1;land;false;hills;7
390;238;92;1;land;false;desert;7
391;242;76;1;land;false;desert;7
392;68;236;1;land;true;plains;7
393;74;236;1;land;true;plains;7
394;71;193;1;land;false;plains;7
395;135;204;1;land;true;plains;7
396;51;121;1;land;false;desert;7
397;55;165;1;land;false;desert;7
398;40;116;1;land;false;desert;7
399;54;101;1;land;false;hills;7
400;42;132;1;land;false;desert;7
401;147;215;1;land;false;hills;7
402;145;218;1;land;false;desert;7
403;157;234;1;land;false;desert;7
404;181;84;1;land;true;desert;7
405;1;235;1;land;false;desert;7
406;52;226;1;land;false;desert;7
407;37;194;1;land;false;desert;7
408;38;170;1;land;false;desert;7
409;48;194;1;land;false;desert;7
410;236;106;1;land;false;hills;7
411;224;123;1;land;false;desert;7
412;67;205;1;land;false;hills;7
413;45;183;1;land;true;mountain;7
414;35;180;1;land;true;mountain;7
415;32;184;1;land;false;plains;7
416;52;212;1;land;true;mountain;7
417;232;79;1;land;false;desert;7
418;220;92;1;land;false;desert;7
419;217;129;1;land;false;desert;7
420;50;210;1;land;true;mountain;7
421;18;222;1;land;true;hills;7
422;33;193;1;land;true;hills;7
423;207;123;1;land;true;desert;7
424;209;83;1;land;true;desert;7
425;223;120;1;land;true;desert;7
426;119;218;1;land;false;hills;7
427;102;224;1;land;false;hills;7
428;99;247;1;land;false;hills;7
429;76;221;1;land;false;hills;7
430;49;229;1;land;false;plains;7
431;118;239;1;land;false;desert;7
432;117;210;1;land;false;hills;7
433;109;230;1;land;false;hills;7
434;119;80;1;land;false;desert;7
435;137;76;1;land;false;hills;7
436;98;60;1;land;false;desert;7
437;101;38;1;land;false;desert;7
438;112;92;1;land;false;desert;7
439;118;36;1;land;false;hills;7
440;226;172;1;land;false;plains;7
441;199;211;1;land;false;plains;7
442;238;155;1;land;false;plains;7
443;211;166;1;land;false;plains;7
444;144;65;1;land;false;desert;7
445;118;62;1;land;false;desert;7
446;159;61;1;land;false;desert;7
447;147;110;1;land;false;desert;7
448;119;74;1;land;false;desert;7
449;163;96;1;land;false;desert;7
450;171;70;1;land;false;desert;7
451;188;113;1;land;false;desert;7
452;177;82;1;land;false;desert;7
453;120;72;1;land;false;desert;7
454;11;227;1;land;false;plains;7
455;27;218;1;land;false;desert;7
456;2;171;1;land;false;desert;7
457;14;228;1;land;false;desert;7
458;6;221;1;land;false;desert;7
459;44;213;1;land;false;plains;7
460;34;192;1;land;false;desert;7
461;8;213;1;land;false;desert;7
462;42;171;1;land;false;desert;7
463;19;208;1;land;false;desert;7
464;26;233;1;land;false;desert;7
465;19;171;1;land;false;desert;7
466;9;165;1;land;false;desert;7
467;30;66;1;land;false;desert;7
468;5;32;1;land;false;hills;7
469;32;9;1;land;false;desert;7
470;5;20;1;land;false;desert;7
471;62;20;1;land;false;hills;7
472;54;37;1;land;false;desert;7
473;144;119;1;land;false;plains;7
474;168;177;1;land;false;plains;7
475;140;122;1;land;false;plains;7
476;167;163;1;land;false;plains;7
477;150;140;1;land;false;plains;7
478;118;181;1;land;false;plains;7
479;102;183;1;land;false;plains;7
480;147;131;1;land;false;forest;7
481;62;39;1;land;true;desert;7
482;106;28;1;land;true;desert;7
483;82;67;1;land;true;desert;7
484;74;27;1;land;false;desert;7
485;218;183;1;land;true;desert;7
486;157;173;1;land;false;desert;7
487;215;196;1;land;false;desert;7
488;190;180;1;land;false;desert;7
489;155;197;1;land;false;desert;7
490;178;190;1;land;true;desert;7
491;217;212;1;land;false;desert;7
492;156;134;1;land;true;desert;7
493;174;143;1;land;false;desert;7
494;160;178;1;land;false;desert;7
495;175;22;1;land;false;plains;7
496;181;29;1;land;false;hills;7
497;188;6;1;land;false;plains;7
498;198;21;1;land;false;urban;7
499;168;2;1;land;false;plains;7
500;243;8;1;land;true;mountain;7
501;217;21;1;land;false;plains;7
502;200;37;1;land;false;plains;7
503;216;15;1;land;false;plains;7
504;208;33;1;land;false;hills;7
505;190;0;1;land;false;plains;7
506;208;28;1;land;false;desert;7
507;233;56;1;land;false;desert;7
508;210;46;1;land;false;desert;7
509;252;54;1;land;false;desert;7
510;253;55;1;land;false;desert;7
511;217;46;1;land;false;desert;7
512;215;27;1;land;false;desert;7
513;228;49;1;land;false;desert;7
514;216;51;1;land;false;desert;7
515;216;38;1;land;false;desert;7
516;248;64;1;land;false;desert;7
517;228;60;1;land;false;desert;7
518;207;60;1;land;false;desert;7
519;229;16;1;land;false;desert;7
520;208;56;1;land;false;desert;7
521;241;34;1;land;false;desert;7
522;247;4;1;land;false;desert;7
523;253;60;1;land;false;desert;7
524;252;3;1;land;false;desert;7
525;223;51;1;land;false;desert;7
526;122;113;1;land;false;mountain;7
527;64;174;1;land;false;desert;7
528;98;168;1;land;false;plains;7
529;95;107;1;land;false;plains;7
530;94;143;1;land;false;hills;7
531;116;122;1;land;false;plains;7
532;66;158;1;land;false;hills;7
533;118;137;1;land;false;plains;7
534;65;119;1;land;false;hills;7
535;100;122;1;land;false;plains;7
536;92;152;1;land;false;desert;7
537;111;167;1;land;false;hills;7
538;8;167;1;land;false;plains;7
539;28;216;1;land;false;plains;7
540;28;189;1;land;false;plains;7
541;23;228;1;land;false;plains;7
542;19;165;1;land;false;plains;7
543;24;240;1;land;false;plains;7
544;14;182;1;land;true;hills;7
545;25;167;1;land;false;plains;7
546;39;193;1;land;false;plains;7
547;128;83;1;land;true;plains;7
548;121;38;1;land;false;plains;7
549;121;77;1;land;false;plains;7
550;151;49;1;land;true;plains;7
551;91;51;1;land;true;plains;7
552;94;87;1;land;false;plains;7
553;31;197;1;land;false;plains;7
554;32;207;1;land;false;desert;7
555;199;116;1;land;false;mountain;7
556;121;93;1;land;false;hills;7
557;9;69;1;land;false;plains;7
558;52;16;1;land;false;plains;7
559;6;28;1;land;false;desert;7
560;4;57;1;land;false;hills;7
561;66;49;1;land;false;desert;7
562;17;56;1;land;false;desert;7
563;0;76;1;land;false;hills;7
564;57;3;1;land;false;plains;7
565;60;61;1;land;false;plains;7
566;246;163;1;land;false;desert;7
567;189;211;1;land;false;desert;7
568;245;156;1;land;false;desert;7
569;239;196;1;land;false;desert;7
570;227;221;1;land;false;desert;7
571;198;163;1;land;false;desert;7
572;237;174;1;land;false;desert;7
573;112;40;1;land;false;desert;7
574;59;36;1;land;false;desert;7
575;134;170;1;land;false;plains;7
576;95;161;1;land;false;plains;7
577;142;162;1;land;false;mountain;7
578;78;114;1;land;false;hills;7
579;70;139;1;land;false;plains;7
580;79;153;1;land;false;hills;7
581;81;150;1;land;false;plains;7
582;220;51;1;land;false;desert;7
583;222;34;1;land;false;desert;7
584;235;22;1;land;false;desert;7
585;214;45;1;land;false;desert;7
586;248;24;1;land;false;desert;7
587;223;8;1;land;false;desert;7
588;230;47;1;land;false;desert;7
589;209;6;1;land;false;desert;7
590;248;36;1;land;false;desert;7
591;186;40;1;land;false;desert;7
592;234;14;1;land;false;desert;7
593;193;21;1;land;false;desert;7
594;182;32;1;land;false;desert;7
595;239;42;1;land;false;desert;7
596;172;176;1;land;true;desert;7
597;147;199;1;land;false;desert;7
598;110;140;1;land;false;hills;7
599;137;141;1;land;true;desert;7
600;121;145;1;land;false;desert;7
601;147;141;1;land;true;hills;7
602;106;129;1;land;true;desert;7
603;223;19;1;land;false;desert;7
604;237;47;1;land;false;plains;7
605;219;57;1;land;false;desert;7
606;249;24;1;land;false;desert;7
607;236;36;1;land;false;plains;7
608;242;12;1;land;false;plains;7
609;231;45;1;land;false;desert;7
610;35;116;1;land;false;desert;7
611;28;101;1;land;false;desert;7
612;1;160;1;land;false;hills;7
613;58;83;1;land;false;desert;7
614;130;214;1;land;false;desert;7
615;107;237;1;land;false;desert;7
616;52;149;1;land;true;desert;7
617;96;169;1;land;true;plains;7
618;156;4;1;land;true;hills;7
619;146;25;1;land;false;mountain;7
620;32;128;1;land;false;hills;7
621;54;131;1;land;false;desert;7
622;48;150;1;land;false;desert;7
623;75;144;1;land;false;desert;7
624;48;155;1;land;false;desert;7
625;52;164;1;land;false;desert;7
626;161;237;1;land;true;plains;7
627;137;234;1;land;true;plains;7
628;162;251;1;land;true;plains;7
629;170;246;1;land;true;mountain;7
630;95;136;1;land;false;desert;7
631;70;157;1;land;false;desert;7
632;83;123;1;land;false;desert;7
633;59;128;1;land;false;desert;7
634;97;167;1;land;false;desert;7
635;68;156;1;land;false;desert;7
636;105;145;1;land;false;desert;7
637;129;134;1;land;false;desert;7
638;76;137;1;land;false;desert;7
639;86;103;1;land;false;desert;7
640;196;39;1;land;true;desert;7
641;219;9;1;land;true;hills;7
642;217;32;1;land;true;desert;7
643;162;44;1;land;true;desert;7
644;217;16;1;land;true;desert;7
645;234;47;1;land;false;desert;7
646;232;9;1;land;true;desert;7
647;200;16;1;land;true;desert;7
648;222;24;1;land;true;hills;7
649;220;109;1;land;false;desert;7
650;195;111;1;land;false;desert;7
651;220;63;1;land;false;desert;7
652;197;107;1;land;false;desert;7
653;89;254;1;land;true;hills;7
654;42;245;1;land;true;hills;7
655;44;105;1;land;false;desert;7
656;16;116;1;land;false;desert;7
657;37;103;1;land;false;hills;7
658;38;102;1;land;false;desert;7
659;20;104;1;land;false;desert;7
660;105;237;1;land;false;desert;7
661;121;199;1;land;false;hills;7
662;145;234;1;land;false;desert;7
663;100;235;1;land;false;desert;7
664;118;197;1;land;false;plains;7
665;102;239;1;land;false;desert;7
666;115;80;1;land;false;desert;7
667;178;38;1;land;false;desert;7
668;162;97;1;land;false;desert;7
669;123;45;1;land;false;desert;7
670;241;181;1;land;false;plains;7
671;219;181;1;land;false;plains;7
672;215;233;1;land;false;plains;7
673;250;234;1;land;false;hills;7
674;254;211;1;land;false;hills;7
675;217;158;1;land;false;plains;7
676;241;203;1;land;false;plains;7
677;248;159;1;land;false;hills;7
678;250;172;1;land;false;hills;7
679;182;58;1;land;false;desert;7
680;155;92;1;land;false;desert;7
681;32;202;1;land;false;plains;7
682;71;240;1;land;false;desert;7
683;21;195;1;land;false;desert;7
684;59;211;1;land;false;plains;7
685;16;181;1;land;false;desert;7
686;41;183;1;land;false;desert;7
687;32;222;1;land;false;plains;7
688;48;246;1;land;false;hills;7
689;59;234;1;land;false;desert;7
690;91;28;1;land;false;plains;7
691;31;14;1;land;false;plains;7
692;89;46;1;land;false;hills;7
693;21;40;1;land;false;desert;7
694;89;83;1;land;false;plains;7
695;74;52;1;land;false;plains;7
696;87;57;1;land;true;hills;7
697;78;100;1;land;true;mountain;7
698;128;74;1;land;true;hills;7
699;225;158;1;land;false;plains;7
700;206;161;1;land;false;desert;7
701;112;232;1;land;false;desert;7
702;99;213;1;land;true;desert;7
703;95;214;1;land;true;desert;7
704;87;243;1;land;true;desert;7
705;196;121;1;land;false;plains;7
706;226;68;1;land;false;plains;7
707;239;73;1;land;false;plains;7
708;225;112;1;land;false;plains;7
709;212;104;1;land;false;plains;7
710;191;138;1;land;false;plains;7
711;208;91;1;land;false;plains;7
712;18;125;1;land;false;desert;7
713;18;151;1;land;false;desert;7
714;19;146;1;land;false;plains;7
715;65;177;1;land;false;desert;7
716;25;184;1;land;true;hills;7
717;79;206;1;land;false;desert;7
718;19;211;1;land;false;desert;7
719;35;175;1;land;true;mountain;7
720;126;62;1;land;false;desert;7
721;131;85;1;land;false;desert;7
722;142;74;1;land;false;desert;7
723;137;72;1;land;false;desert;7
724;120;73;1;land;false;desert;7
725;153;44;1;land;false;desert;7
726;109;51;1;land;false;desert;7
727;184;49;1;land;false;desert;7
728;164;79;1;land;false;desert;7
729;126;43;1;land;false;desert;7
730;182;57;1;land;false;desert;7
731;127;72;1;land;false;desert;7
732;89;189;1;land;false;plains;7
733;103;199;1;land;false;plains;7
734;52;207;1;land;false;plains;7
735;78;241;1;land;false;urban;7
736;85;214;1;land;false;plains;7
737;81;227;1;land;false;plains;7
738;80;198;1;land;false;plains;7
739;48;237;1;land;false;urban;7
740;201;53;1;land;false;plains;7
741;182;102;1;land;false;plains;7
742;206;81;1;land;false;urban;7
743;221;80;1;land;false;urban;7
744;203;65;1;land;false;forest;7
745;235;169;1;land;false;desert;7
746;185;201;1;land;false;desert;7
747;206;164;1;land;false;desert;7
748;202;209;1;land;false;desert;7
749;229;189;1;land;false;desert;7
750;245;187;1;land;false;desert;7
751;244;196;1;land;false;desert;7
752;232;178;1;land;false;desert;7
753;192;202;1;land;false;desert;7
754;226;144;1;land;false;desert;7
755;223;174;1;land;false;desert;7
756;222;200;1;land;false;desert;7
757;214;209;1;land;false;desert;7
758;196;156;1;land;false;desert;7
759;181;194;1;land;false;desert;7
760;249;155;1;land;false;desert;7
761;229;182;1;land;false;desert;7
762;248;219;1;land;false;desert;7
763;227;184;1;land;false;desert;7
764;215;223;1;land;false;desert;7
765;231;156;1;land;false;desert;7
766;209;165;1;land;false;desert;7
767;246;179;1;land;false;desert;7
768;236;219;1;land;false;desert;7
769;97;58;1;land;true;mountain;7
770;30;221;1;land;false;desert;7
771;20;216;1;land;false;desert;7
772;2;189;1;land;false;desert;7
773;11;198;1;land;false;desert;7
774;35;165;1;land;false;desert;7
775;8;166;1;land;false;desert;7
776;25;197;1;land;false;desert;7
777;17;197;1;land;false;desert;7
778;37;224;1;land;false;desert;7
779;85;34;1;land;false;plains;7
780;143;46;1;land;false;plains;7
781;83;66;1;land;false;plains;7
782;125;95;1;land;false;plains;7
783;146;71;1;land;false;plains;7
784;71;34;1;land;false;plains;7
785;111;156;1;land;false;plains;7
786;94;146;1;land;false;urban;7
787;132;141;1;land;false;plains;7
788;126;183;1;land;false;urban;7
789;237;41;1;land;false;desert;7
790;202;17;1;land;false;desert;7
791;155;167;1;land;false;hills;7
792;159;193;1;land;false;hills;7
793;175;131;1;land;false;hills;7
794;205;176;1;land;false;desert;7
795;174;139;1;land;false;plains;7
796;168;183;1;land;false;plains;7
797;174;162;1;land;false;plains;7
798;201;177;1;land;false;hills;7
799;162;178;1;land;false;hills;7
800;171;147;1;land;false;plains;7
801;27;13;1;land;false;hills;7
802;36;56;1;land;false;hills;7
803;63;50;1;land;false;hills;7
804;217;29;1;land;false;desert;7
805;216;45;1;land;false;desert;7
806;253;22;1;land;false;desert;7
807;221;59;1;land;false;desert;7
808;33;140;1;land;false;desert;7
809;38;169;1;land;false;desert;7
810;42;104;1;land;false;desert;7
811;35;147;1;land;false;desert;7
812;37;134;1;land;false;desert;7
813;29;147;1;land;false;desert;7
814;31;47;1;land;false;desert;7
815;77;125;1;land;false;plains;7
816;28;129;1;land;false;desert;7
817;16;147;1;land;false;desert;7
818;34;144;1;land;false;plains;7
819;27;186;1;land;false;desert;7
820;78;189;1;land;false;plains;7
